time_s,heat_balance,moisture_balance,heat_quadrature_difference,moisture_quadrature_difference
1.970000000000000000e+02,9.442669153517374007e-15,3.129694606517388189e-16,1.330446741198225289e-17,1.251801514216178886e-18
1.980000000000000000e+02,4.898757525602628596e-15,1.247648525571120937e-16,1.339078897013854752e-17,1.251801514216178886e-18
1.990000000000000000e+02,1.113211245401366484e-15,1.543700718079522649e-16,1.344387287476368042e-17,1.253877575361409860e-18
2.000000000000000000e+02,9.463080643207385985e-15,6.217096042676432994e-16,1.349319947942442087e-17,1.262181819942334331e-18
2.010000000000000000e+02,1.004873338585154584e-15,1.585993888437865540e-16,1.354252608408516131e-17,1.262181819942334331e-18
2.020000000000000000e+02,5.624150466893787219e-15,2.368417540067212710e-16,1.359185268874590022e-17,1.266333942232796856e-18
2.030000000000000000e+02,1.266454429535602684e-14,7.168692375739152713e-16,1.362884764224145440e-17,1.266333942232796856e-18
2.040000000000000000e+02,1.153877213322234450e-14,6.936079938768265583e-16,1.367817424690219484e-17,1.274638186813721328e-18
2.050000000000000000e+02,1.037217699170864294e-14,6.534294820364005905e-16,1.371516920039775210e-17,1.282942431394645799e-18
2.060000000000000000e+02,9.171039329181074961e-15,6.026776776063889248e-16,1.383848571204960244e-17,1.299550920556494743e-18
2.070000000000000000e+02,7.951060291555035961e-15,5.392379220688743426e-16,1.390630979345811690e-17,1.299550920556494743e-18
2.080000000000000000e+02,6.724800795562839429e-15,4.567662398701052873e-16,1.394947057253626960e-17,1.307855165137419407e-18
2.090000000000000000e+02,5.511102216302957171e-15,3.742945576713362812e-16,1.397413387486663597e-17,1.307855165137419407e-18
2.100000000000000000e+02,4.313104782958467954e-15,2.897082169546501059e-16,1.406045543302293213e-17,1.316159409718343878e-18
2.110000000000000000e+02,3.137088953895529309e-15,1.924339251304610389e-16,1.417760611909219011e-17,1.324463654299268350e-18
2.120000000000000000e+02,2.012886906353387934e-15,8.881565775252047663e-17,1.420226942142255957e-17,1.336920021170654961e-18
2.130000000000000000e+02,5.818844676244660447e-15,7.062959449843294747e-16,1.422076689817033974e-17,1.345224265751579433e-18
2.140000000000000000e+02,1.918366007942721499e-14,2.209818151223426255e-15,1.442423914239589080e-17,1.353528510332504097e-18
2.150000000000000000e+02,2.166758136324239473e-16,7.612770664501754788e-17,1.447356574705662970e-17,1.353528510332504097e-18
2.160000000000000000e+02,9.200871506420321659e-15,9.452523575089678656e-16,1.459996517149977777e-17,1.354047525618811985e-18
2.170000000000000000e+02,1.194229158324794698e-14,1.313202939626552639e-15,1.465545760174310904e-17,1.362351770199736456e-18
2.180000000000000000e+02,7.976182125019664904e-16,1.057329258958577037e-17,1.465545760174310904e-17,1.370656014780660928e-18
2.190000000000000000e+02,1.349984525805493596e-14,1.856670178731261419e-15,1.475411081106458993e-17,1.378960259361585399e-18
2.200000000000000000e+02,6.453170971226539593e-15,9.663989426881394587e-16,1.483195435904482120e-17,1.396087763809742038e-18
2.210000000000000000e+02,4.634978274224025676e-15,5.223206539255370879e-16,1.488128096370556011e-17,1.412696252971591366e-18
2.220000000000000000e+02,9.992209260556131209e-15,1.289941695929464025e-15,1.494910504511407918e-17,1.412696252971591366e-18
2.230000000000000000e+02,4.512509336083960119e-15,5.540405316942943789e-16,1.504775825443556007e-17,1.416848375262053506e-18
2.240000000000000000e+02,7.772067228119554196e-15,1.273024427786126869e-15,1.510941651026148370e-17,1.416848375262053506e-18
2.250000000000000000e+02,1.055745051351028066e-14,1.750937252835403650e-15,1.525123049866111114e-17,1.433456864423902449e-18
2.260000000000000000e+02,1.579535279088539940e-15,1.437967792183664930e-16,1.534988370798259511e-17,1.450065353585751584e-18
2.270000000000000000e+02,7.410940872065515056e-15,1.091163795245251602e-15,1.544082963532583323e-17,1.466673842747600528e-18
2.280000000000000000e+02,6.126587136186364511e-15,9.114178212222933560e-16,1.545316128649101796e-17,1.466673842747600528e-18
