time_s,heat_balance,moisture_balance,heat_quadrature_difference,moisture_quadrature_difference
1.540000000000000000e+02,1.593558443539954889e-11,1.636119753946573777e-12,1.147276402440355709e-17,7.104266920443971035e-19
1.550000000000000000e+02,1.586200101506705834e-11,1.636794330013789492e-12,1.149742732673392655e-17,7.270351812062461430e-19
1.560000000000000000e+02,1.580012750935826809e-11,1.637369517130662931e-12,1.150975897789911281e-17,7.353394257871706146e-19
1.570000000000000000e+02,1.573693981773636113e-11,1.637976424125305182e-12,1.157141723372503644e-17,7.374154869324017806e-19
1.580000000000000000e+02,1.560268716958679195e-11,1.639310773650110763e-12,1.162074383838577843e-17,7.374154869324017806e-19
1.590000000000000000e+02,1.549214953222783524e-11,1.640467491859411606e-12,1.166390461746392497e-17,7.415676092228641127e-19
1.600000000000000000e+02,1.532855458259157969e-11,1.642296671477409840e-12,1.176255782678540432e-17,7.415676092228641127e-19
1.610000000000000000e+02,1.520985862981498279e-11,1.643762129830326509e-12,1.181188443144614631e-17,7.540239760942508201e-19
1.620000000000000000e+02,1.508558877023842229e-11,1.645413678132819801e-12,1.186121103610688521e-17,7.540239760942508201e-19
1.630000000000000000e+02,1.499247469450177421e-11,1.646838957973895976e-12,1.199685919892392182e-17,7.644042818204064577e-19
1.640000000000000000e+02,1.492072045766842888e-11,1.648012593451339983e-12,1.202152250125429127e-17,7.644042818204064577e-19
1.650000000000000000e+02,1.484211738098678983e-11,1.649431529316862395e-12,1.207084910591503172e-17,7.644042818204064577e-19
1.660000000000000000e+02,1.479015286846520529e-11,1.650393698942514729e-12,1.212171716697141948e-17,7.737465569739466086e-19
1.670000000000000000e+02,1.471151838949173114e-11,1.651867615929502879e-12,1.214638046930179048e-17,7.737465569739466086e-19
1.680000000000000000e+02,1.464834482890114787e-11,1.653077200601751539e-12,1.221420455071030647e-17,7.862029238453333160e-19
1.690000000000000000e+02,1.451437637149264810e-11,1.655714179773594093e-12,1.236218436469252780e-17,7.945071684262578839e-19
1.700000000000000000e+02,1.442513262822414591e-11,1.657503180879752033e-12,1.247625213797048960e-17,8.038494435797979385e-19
1.710000000000000000e+02,1.425437010547751412e-11,1.661172113408338306e-12,1.259956864962234148e-17,8.038494435797979385e-19
1.720000000000000000e+02,1.413918963927137522e-11,1.663703359654285225e-12,1.262423195195270940e-17,8.204579327416468817e-19
1.730000000000000000e+02,1.399756530311452909e-11,1.667158711672561904e-12,1.271209496650465134e-17,8.298002078951869363e-19
1.740000000000000000e+02,1.388302701377632874e-11,1.670079055085805436e-12,1.273675826883502233e-17,8.298002078951869363e-19
1.750000000000000000e+02,1.379336562002647652e-11,1.672635677233967202e-12,1.285390895490428031e-17,8.298002078951869363e-19
1.760000000000000000e+02,1.370170233017241187e-11,1.675410109209474606e-12,1.285390895490428031e-17,8.381044524761116005e-19
1.770000000000000000e+02,1.364140364939893706e-11,1.677372512314101646e-12,1.311287362937316572e-17,8.464086970570360721e-19
1.780000000000000000e+02,1.356237350154839779e-11,1.680024294095569846e-12,1.323619014102501761e-17,8.630171862188851115e-19
1.790000000000000000e+02,1.352972924907570434e-11,1.681134489817476230e-12,1.332251169918131069e-17,8.630171862188851115e-19
1.800000000000000000e+02,1.352285371727935224e-11,1.681377675547036715e-12,1.344582821083316257e-17,8.713214307998094868e-19
1.810000000000000000e+02,1.632222044322232657e-11,2.061722271238133959e-12,1.351114817826300806e-17,8.748942225509654012e-19
1.820000000000000000e+02,1.643609143385912224e-11,2.061718041921098117e-12,1.360363556200189505e-17,8.772297913393505112e-19
1.830000000000000000e+02,1.657678312194859470e-11,2.061715927262580399e-12,1.365912799224522786e-17,8.772297913393505112e-19
1.840000000000000000e+02,1.676182112656150293e-11,2.061696895335918910e-12,1.371616187888420799e-17,8.782678219119659016e-19
1.850000000000000000e+02,1.690786376517893787e-11,2.061671519433703861e-12,1.380556634983179879e-17,8.917622193559682883e-19
1.860000000000000000e+02,1.709919321896014346e-11,2.061635570238899409e-12,1.383022965216217132e-17,9.000664639368929525e-19
1.870000000000000000e+02,1.725241913183387381e-11,2.061584818434469311e-12,1.390036591816415984e-17,9.011044945095083429e-19
1.880000000000000000e+02,1.748038092915028180e-11,2.061498117435234761e-12,1.394506815363795678e-17,9.094087390904330071e-19
1.890000000000000000e+02,1.760617851022440994e-11,2.061409301777482493e-12,1.404372136295943459e-17,9.177129836713574787e-19
1.900000000000000000e+02,1.788968154110192874e-11,2.061227441144941307e-12,1.414237457228091548e-17,9.177129836713574787e-19
1.910000000000000000e+02,1.808570092716806431e-11,2.061056153804990331e-12,1.418245243856776738e-17,9.177129836713574787e-19
1.920000000000000000e+02,1.818680217583186951e-11,2.060925044976879243e-12,1.426492035573494062e-17,9.182319989576651739e-19
1.930000000000000000e+02,1.819116709439634801e-11,2.060859490562823901e-12,1.435124191389123987e-17,9.182319989576651739e-19
1.940000000000000000e+02,1.811447327705801964e-11,2.060880637148003109e-12,1.446222677437790548e-17,9.223841212481275060e-19
1.950000000000000000e+02,1.806453892270329655e-11,2.060893325099110633e-12,1.454700687613855125e-17,9.226436288912814499e-19
1.960000000000000000e+02,1.803768682295879112e-11,2.060893325099110633e-12,1.464566008546002906e-17,9.392521180531303931e-19
1.970000000000000000e+02,1.797284109032821877e-11,2.060912357025771718e-12,1.468265503895558632e-17,9.475563626340548647e-19
1.980000000000000000e+02,1.783649233919894315e-11,2.060954650196130134e-12,1.482446902735521375e-17,9.558606072149795289e-19
1.990000000000000000e+02,1.766835504804936678e-11,2.061020204610185476e-12,1.498478049250261827e-17,9.558606072149795289e-19
2.000000000000000000e+02,1.752756601285522068e-11,2.061066727097579732e-12,1.501560962041558008e-17,9.558606072149795289e-19
2.010000000000000000e+02,1.743690445611055917e-11,2.061111134926455867e-12,1.516821380358474492e-17,9.724690963768284720e-19
2.020000000000000000e+02,1.737468081484785453e-11,2.061149198779778441e-12,1.531619361756696780e-17,9.807733409577529436e-19
2.030000000000000000e+02,1.730880194681605039e-11,2.061193606608654575e-12,1.534124228399624985e-17,9.809030947793299156e-19
