time_s,radius_cm,temperature_C,moisture
1.000000000000000000e+02,2.812500000000000416e-02,2.800005383441301632e+01,2.549999999999999822e+00
1.000000000000000000e+02,2.822265624999999861e-02,2.800005383811143389e+01,2.549999999999999822e+00
1.000000000000000000e+02,2.832031249999999653e-02,2.800005384182276913e+01,2.549999999999999822e+00
1.000000000000000000e+02,2.841796874999999792e-02,2.800005384554703980e+01,2.549999999999999822e+00
1.000000000000000000e+02,2.851562499999999931e-02,2.800005384928421748e+01,2.549999999999999822e+00
1.000000000000000000e+02,2.861328124999999722e-02,2.800005385303433414e+01,2.549999999999999822e+00
1.000000000000000000e+02,2.871093749999999861e-02,2.800005385679737202e+01,2.549999999999999822e+00
1.000000000000000000e+02,2.880859375000000000e-02,2.800005386057333112e+01,2.549999999999999822e+00
1.000000000000000000e+02,2.890624999999999792e-02,2.800005386436222210e+01,2.549999999999999822e+00
1.000000000000000000e+02,2.900390624999999931e-02,2.800005386816403785e+01,2.549999999999999822e+00
1.000000000000000000e+02,2.910156249999999722e-02,2.800005387197878193e+01,2.549999999999999822e+00
1.000000000000000000e+02,2.919921874999999861e-02,2.800005387580646854e+01,2.549999999999999822e+00
1.000000000000000000e+02,2.929687500000000000e-02,2.800005387964707992e+01,2.549999999999999822e+00
1.000000000000000000e+02,2.939453124999999792e-02,2.800005388350063740e+01,2.549999999999999822e+00
1.000000000000000000e+02,2.949218749999999931e-02,2.800005388736710898e+01,2.549999999999999822e+00
1.000000000000000000e+02,2.958984375000000069e-02,2.800005389124653377e+01,2.549999999999999822e+00
1.000000000000000000e+02,2.968749999999999861e-02,2.800005389513888687e+01,2.549999999999999822e+00
1.000000000000000000e+02,2.978515625000000000e-02,2.800005389904417186e+01,2.549999999999999822e+00
1.000000000000000000e+02,2.988281249999999792e-02,2.800005390296240648e+01,2.549999999999999822e+00
1.000000000000000000e+02,2.998046874999999931e-02,2.800005390689358364e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.007812500000000069e-02,2.800005391083769268e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.017578124999999861e-02,2.800005391479474781e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.027343750000000000e-02,2.800005391876474192e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.037109375000000139e-02,2.800005392274768212e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.046874999999999931e-02,2.800005392674357196e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.056640625000000069e-02,2.800005393075241145e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.066406249999999861e-02,2.800005393477418991e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.076171875000000000e-02,2.800005393880892512e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.085937500000000139e-02,2.800005394285660287e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.095703124999999931e-02,2.800005394691724092e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.105468750000000069e-02,2.800005395099082151e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.115234375000000208e-02,2.800005395507736949e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.125000000000000000e-02,2.800005395917686002e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.134765625000000139e-02,2.800005396328931084e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.144531250000000278e-02,2.800005396741472197e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.154296875000000416e-02,2.800005397155308273e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.164062499999999861e-02,2.800005397570441090e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.173828125000000000e-02,2.800005397986869582e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.183593750000000139e-02,2.800005398404595525e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.193359375000000278e-02,2.800005398823616787e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.203125000000000416e-02,2.800005399243934079e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.212890624999999861e-02,2.800005399665548467e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.222656250000000000e-02,2.800005400088458885e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.232421875000000139e-02,2.800005400512666398e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.242187500000000278e-02,2.800005400938171007e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.251953125000000416e-02,2.800005401364972712e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.261718749999999861e-02,2.800005401793071869e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.271484375000000000e-02,2.800005402222468120e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.281250000000000139e-02,2.800005402653162534e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.291015625000000278e-02,2.800005403085153333e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.300781250000000416e-02,2.800005403518441938e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.310546875000000555e-02,2.800005403953027994e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.320312500000000000e-02,2.800005404388912211e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.330078125000000139e-02,2.800005404826094946e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.339843750000000278e-02,2.800005405264575842e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.349609375000000416e-02,2.800005405704354544e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.359375000000000555e-02,2.800005406145431763e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.369140625000000000e-02,2.800005406587808210e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.378906250000000139e-02,2.800005407031483173e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.388671875000000278e-02,2.800005407476456654e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.398437500000000416e-02,2.800005407922728295e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.408203125000000555e-02,2.800005408370299875e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.417968750000000000e-02,2.800005408819170327e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.427734375000000139e-02,2.800005409269340007e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.437499999999999584e-02,2.800005409720809624e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.447265624999999722e-02,2.800005410173577758e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.457031249999999861e-02,2.800005410627646896e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.466796875000000000e-02,2.800005411083013840e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.476562500000000139e-02,2.800005411539682143e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.486328124999999584e-02,2.800005411997650384e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.496093749999999722e-02,2.800005412456919274e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.505859374999999861e-02,2.800005412917488457e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.515625000000000000e-02,2.800005413379357933e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.525390625000000139e-02,2.800005413842527346e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.535156249999999584e-02,2.800005414306997409e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.544921874999999722e-02,2.800005414772769541e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.554687499999999861e-02,2.800005415239841611e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.564453125000000000e-02,2.800005415708215040e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.574218750000000139e-02,2.800005416177890183e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.583984375000000278e-02,2.800005416648866685e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.593749999999999722e-02,2.800005417121144546e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.603515624999999861e-02,2.800005417594723767e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.613281250000000000e-02,2.800005418069605057e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.623046875000000139e-02,2.800005418545788416e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.632812500000000278e-02,2.800005419023273134e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.642578124999999722e-02,2.800005419502061343e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.652343749999999861e-02,2.800005419982151267e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.662109375000000000e-02,2.800005420463542904e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.671875000000000139e-02,2.800005420946238388e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.681640625000000278e-02,2.800005421430236296e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.691406249999999722e-02,2.800005421915536274e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.701171874999999861e-02,2.800005422402140098e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.710937500000000000e-02,2.800005422890046702e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.720703125000000139e-02,2.800005423379257508e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.730468750000000278e-02,2.800005423869770027e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.740234374999999722e-02,2.800005424361588524e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.749999999999999861e-02,2.800005424854709446e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.759765625000000000e-02,2.800005425349133503e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.769531250000000139e-02,2.800005425844862472e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.779296875000000278e-02,2.800005426341895998e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.789062500000000416e-02,2.800005426840233724e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.798828124999999861e-02,2.800005427339874586e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.808593750000000000e-02,2.800005427840821426e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.818359375000000139e-02,2.800005428343072822e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.828125000000000278e-02,2.800005428846628419e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.837890625000000416e-02,2.800005429351489994e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.847656249999999861e-02,2.800005429857655770e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.857421875000000000e-02,2.800005430365126813e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.867187500000000139e-02,2.800005430873903833e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.876953125000000278e-02,2.800005431383986121e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.886718750000000416e-02,2.800005431895374741e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.896484375000000555e-02,2.800005432408068629e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.906250000000000000e-02,2.800005432922068849e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.916015625000000139e-02,2.800005433437375757e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.925781250000000278e-02,2.800005433953987577e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.935546875000000416e-02,2.800005434471906796e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.945312500000000555e-02,2.800005434991133413e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.955078125000000000e-02,2.800005435511664942e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.964843750000000139e-02,2.800005436033505291e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.974609375000000278e-02,2.800005436556651262e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.984375000000000416e-02,2.800005437081104986e+01,2.549999999999999822e+00
1.000000000000000000e+02,3.994140625000000555e-02,2.800005437606866465e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.003906250000000000e-02,2.800005438133934987e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.013671875000000139e-02,2.800005438662310908e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.023437500000000278e-02,2.800005439191994938e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.033203125000000416e-02,2.800005439722987788e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.042968750000000555e-02,2.800005440255288036e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.052734375000000000e-02,2.800005440788896394e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.062500000000000139e-02,2.800005441323812860e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.072265624999999584e-02,2.800005441860038502e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.082031249999999722e-02,2.800005442397572608e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.091796874999999861e-02,2.800005442936415889e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.101562500000000000e-02,2.800005443476568701e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.111328125000000139e-02,2.800005444018029621e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.121093749999999584e-02,2.800005444560800782e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.130859374999999722e-02,2.800005445104880764e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.140624999999999861e-02,2.800005445650271341e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.150390625000000000e-02,2.800005446196970738e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.160156250000000139e-02,2.800005446744980375e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.169921874999999584e-02,2.800005447294299898e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.179687499999999722e-02,2.800005447844930373e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.189453124999999861e-02,2.800005448396871088e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.199218750000000000e-02,2.800005448950121689e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.208984375000000139e-02,2.800005449504683952e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.218750000000000278e-02,2.800005450060556811e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.228515624999999722e-02,2.800005450617739555e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.238281249999999861e-02,2.800005451176235383e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.248046875000000000e-02,2.800005451736042517e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.257812500000000139e-02,2.800005452297159891e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.267578125000000278e-02,2.800005452859590704e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.277343749999999722e-02,2.800005453423331758e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.287109374999999861e-02,2.800005453988385895e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.296875000000000000e-02,2.800005454554750983e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.306640625000000139e-02,2.800005455122430220e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.316406250000000278e-02,2.800005455691420764e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.326171874999999722e-02,2.800005456261723680e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.335937499999999861e-02,2.800005456833340389e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.345703125000000000e-02,2.800005457406269826e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.355468750000000139e-02,2.800005457980512347e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.365234375000000278e-02,2.800005458556068305e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.375000000000000416e-02,2.800005459132938057e+01,2.549999999999999822e+00
1.000000000000000000e+02,4.384765624999999861e-02,2.800005459711120537e+01,2.549999999999999822e+00
