time_s,center_temperature_C,surface_temperature_C,mean_temperature_C,center_moisture,surface_moisture,mean_moisture
9.950000000000000000e+02,2.968096167747016167e+01,3.224824526132615432e+01,3.092487906653589036e+01,2.549999999487238878e+00,1.722040784242664824e+00,2.395190150982629440e+00
9.960000000000000000e+02,2.968487389087738393e+01,3.225332272079941731e+01,3.092956460097435567e+01,2.549999999476188606e+00,1.721708956373425359e+00,2.395054571894601469e+00
9.970000000000000000e+02,2.968878914104885425e+01,3.225839338640101062e+01,3.093424932547409512e+01,2.549999999464924283e+00,1.721377367717168871e+00,2.394919019943230865e+00
9.980000000000000000e+02,2.969270742401298335e+01,3.226345741590748872e+01,3.093893324790850130e+01,2.549999999453438360e+00,1.721046017865580646e+00,2.394783495109397808e+00
9.990000000000000000e+02,2.969662873598176489e+01,3.226851496017915366e+01,3.094361637596996673e+01,2.549999999441730836e+00,1.720714906412966316e+00,2.394647997374015791e+00
1.000000000000000000e+03,2.970055307334889960e+01,3.227356616362855135e+01,3.094829871717781700e+01,2.549999999429796382e+00,1.720384032956133513e+00,2.394512526718025391e+00
1.001000000000000000e+03,2.970448043268759264e+01,3.227861116463554225e+01,3.095298027888562586e+01,2.549999999417630114e+00,1.720053397094282621e+00,2.394377083122406713e+00
1.002000000000000000e+03,2.970841081074813061e+01,3.228365009594111257e+01,3.095766106828808972e+01,2.549999999405228479e+00,1.719722998428903971e+00,2.394241666568165172e+00
1.003000000000000000e+03,2.971234420445482272e+01,3.228868308499031059e+01,3.096234109242739052e+01,2.549999999392589256e+00,1.719392836563689908e+00,2.394106277036343045e+00
1.004000000000000000e+03,2.971628061090275708e+01,3.229371025425521680e+01,3.096702035819919629e+01,2.549999999379706228e+00,1.719062911104451974e+00,2.393970914508011472e+00
1.005000000000000000e+03,2.972022002735401003e+01,3.229873172152864669e+01,3.097169887235830998e+01,2.549999999366575842e+00,1.718733221659041632e+00,2.393835578964272237e+00
1.006000000000000000e+03,2.972416245123364931e+01,3.230374760020381331e+01,3.097637664152407666e+01,2.549999999353194102e+00,1.718403767837278773e+00,2.393700270386261764e+00
1.007000000000000000e+03,2.972810788012502314e+01,3.230875799951679994e+01,3.098105367218524009e+01,2.549999999339557011e+00,1.718074549250886429e+00,2.393564988755145784e+00
1.008000000000000000e+03,2.973205631176480424e+01,3.231376302478369666e+01,3.098572997070483837e+01,2.549999999325658351e+00,1.717745565513433492e+00,2.393429734052119784e+00
1.009000000000000000e+03,2.973600774403763936e+01,3.231876277761498528e+01,3.099040554332458797e+01,2.549999999311496346e+00,1.717416816240271205e+00,2.393294506258411669e+00
1.010000000000000000e+03,2.973996217497028027e+01,3.232375735611254441e+01,3.099508039616912569e+01,2.549999999297065223e+00,1.717088301048487198e+00,2.393159305355278654e+00
1.011000000000000000e+03,2.974391960272546598e+01,3.232874685505886703e+01,3.099975453525005520e+01,2.549999999282359209e+00,1.716760019556853090e+00,2.393024131324011261e+00
1.012000000000000000e+03,2.974788002559514055e+01,3.233373136608184950e+01,3.100442796646966315e+01,2.549999999267377415e+00,1.716431971385777633e+00,2.392888984145927989e+00
1.013000000000000000e+03,2.975184344199352537e+01,3.233871097781788961e+01,3.100910069562458915e+01,2.549999999252110516e+00,1.716104156157270522e+00,2.392753863802378422e+00
1.014000000000000000e+03,2.975580985044972593e+01,3.234368577606100814e+01,3.101377272840917598e+01,2.549999999236556292e+00,1.715776573494895763e+00,2.392618770274741458e+00
1.015000000000000000e+03,2.975977924960006504e+01,3.234865584390073678e+01,3.101844407041878071e+01,2.549999999220710745e+00,1.715449223023738146e+00,2.392483703544427520e+00
1.016000000000000000e+03,2.976375163818011416e+01,3.235362126185507492e+01,3.102311472715289042e+01,2.549999999204568102e+00,1.715122104370366829e+00,2.392348663592875457e+00
1.017000000000000000e+03,2.976772701501627338e+01,3.235858210798755863e+01,3.102778470401799282e+01,2.549999999188121258e+00,1.714795217162803365e+00,2.392213650401555203e+00
1.018000000000000000e+03,2.977170537901727343e+01,3.236353845802296547e+01,3.103245400633040774e+01,2.549999999171368437e+00,1.714468561030489502e+00,2.392078663951966888e+00
1.019000000000000000e+03,2.977568672916543235e+01,3.236849038545425827e+01,3.103712263931897652e+01,2.549999999154303421e+00,1.714142135604261208e+00,2.391943704225639067e+00
1.020000000000000000e+03,2.977967106450765300e+01,3.237343796164386589e+01,3.104179060812769819e+01,2.549999999136920437e+00,1.713815940516317138e+00,2.391808771204128270e+00
1.021000000000000000e+03,2.978365838414783795e+01,3.237854032377079250e+01,3.104646224034246771e+01,2.549999999119214600e+00,1.713490000116759004e+00,2.391673864974912522e+00
1.022000000000000000e+03,2.978764868723122916e+01,3.238376802764234696e+01,3.105114174133469973e+01,2.549999999101179249e+00,1.713164309627529969e+00,2.391538985624153124e+00
1.023000000000000000e+03,2.979164197294476324e+01,3.238907462799832615e+01,3.105582899829083487e+01,2.549999999082813495e+00,1.712838861496880360e+00,2.391404133132245313e+00
1.024000000000000000e+03,2.979563824050113752e+01,3.239444360589401128e+01,3.106052392944387464e+01,2.549999999064105793e+00,1.712513652798310693e+00,2.391269307479930273e+00
1.025000000000000000e+03,2.979963748913105093e+01,3.239986544685504555e+01,3.106522646764644335e+01,2.549999999045055254e+00,1.712188681689213343e+00,2.391134508648129930e+00
1.026000000000000000e+03,2.980363971807365786e+01,3.240533375439711250e+01,3.106993655487699257e+01,2.549999999025653441e+00,1.711863946810345816e+00,2.390999736617893667e+00
1.027000000000000000e+03,2.980764492656724229e+01,3.241084385063239637e+01,3.107465413951969779e+01,2.549999999005895024e+00,1.711539447069569286e+00,2.390864991370369008e+00
1.028000000000000000e+03,2.981165311383982797e+01,3.241639212524641067e+01,3.107937917477315537e+01,2.549999998985776895e+00,1.711215181541213104e+00,2.390730272886783858e+00
1.029000000000000000e+03,2.981566427909990580e+01,3.242197568553625331e+01,3.108411161762345287e+01,2.549999998965289283e+00,1.710891149411960743e+00,2.390595581148431847e+00
1.030000000000000000e+03,2.981967842152733184e+01,3.242759214824309311e+01,3.108885142813380043e+01,2.549999998944428636e+00,1.710567349948651561e+00,2.390460916136673220e+00
1.031000000000000000e+03,2.982369554026431047e+01,3.243323950760552066e+01,3.109359856893071239e+01,2.549999998923187849e+00,1.710243782477859353e+00,2.390326277832920621e+00
1.032000000000000000e+03,2.982771563440658369e+01,3.243891604631125603e+01,3.109835300481600839e+01,2.549999998901562037e+00,1.709920446372106273e+00,2.390191666218640876e+00
1.033000000000000000e+03,2.983173870299476960e+01,3.244462027368770407e+01,3.110311470246750076e+01,2.549999998879544094e+00,1.709597341040283380e+00,2.390057081275347439e+00
1.034000000000000000e+03,2.983576474500592823e+01,3.245035088070983420e+01,3.110788363020076375e+01,2.549999998857127803e+00,1.709274465920672004e+00,2.389922522984601727e+00
1.035000000000000000e+03,2.983979375934539746e+01,3.245610670654848917e+01,3.111265975777639881e+01,2.549999998834306947e+00,1.708951820475753447e+00,2.389787991328008676e+00
1.036000000000000000e+03,2.984382574483885975e+01,3.246188671329901609e+01,3.111744305624212714e+01,2.549999998811074420e+00,1.708629404188282797e+00,2.389653486287214079e+00
1.037000000000000000e+03,2.984786070022454041e+01,3.246768996619557868e+01,3.112223349780068560e+01,2.549999998787425337e+00,1.708307216558206720e+00,2.389519007843907694e+00
1.038000000000000000e+03,2.985189862414589257e+01,3.247351561794427965e+01,3.112703105569799433e+01,2.549999998763350817e+00,1.707985257100228305e+00,2.389384555979813918e+00
1.039000000000000000e+03,2.985593951514441002e+01,3.247936289634699136e+01,3.113183570412846279e+01,2.549999998738845086e+00,1.707663525341870381e+00,2.389250130676698447e+00
1.040000000000000000e+03,2.985998337165281669e+01,3.248523109413739718e+01,3.113664741815320980e+01,2.549999998713901928e+00,1.707342020821892348e+00,2.389115731916366059e+00
1.041000000000000000e+03,2.986403019198845854e+01,3.249111956059642381e+01,3.114146617362873570e+01,2.549999998688513791e+00,1.707020743088973891e+00,2.388981359680654393e+00
1.042000000000000000e+03,2.986807997434717166e+01,3.249702769462976448e+01,3.114629194714467175e+01,2.549999998662673129e+00,1.706699691700629185e+00,2.388847013951436615e+00
1.043000000000000000e+03,2.987213271679726745e+01,3.250295493900824795e+01,3.115112471596940225e+01,2.549999998636374610e+00,1.706378866222306501e+00,2.388712694710624529e+00
1.044000000000000000e+03,2.987618841727399399e+01,3.250890077544824663e+01,3.115596445800144565e+01,2.549999998609608465e+00,1.706058266226604392e+00,2.388578401940161466e+00
1.045000000000000000e+03,2.988024707357426379e+01,3.251486472044928888e+01,3.116081115172647387e+01,2.549999998582369365e+00,1.705737891292622654e+00,2.388444135622025843e+00
1.046000000000000000e+03,2.988430868335163382e+01,3.252084632165889388e+01,3.116566477617826081e+01,2.549999998554649316e+00,1.705417741005384125e+00,2.388309895738231603e+00
1.047000000000000000e+03,2.988837324411176155e+01,3.252684515481934113e+01,3.117052531090426015e+01,2.549999998526439882e+00,1.705097814955344626e+00,2.388175682270819333e+00
1.048000000000000000e+03,2.989244075320802096e+01,3.253286082109893584e+01,3.117539273593432725e+01,2.549999998497734399e+00,1.704778112737979967e+00,2.388041495201868258e+00
1.049000000000000000e+03,2.989651120783763361e+01,3.253889294473673033e+01,3.118026703175231873e+01,2.549999998468526208e+00,1.704458633953395807e+00,2.387907334513489577e+00
1.050000000000000000e+03,2.990058460503797733e+01,3.254494117099199002e+01,3.118514817927026073e+01,2.549999998438805537e+00,1.704139378206009026e+00,2.387773200187822464e+00
1.051000000000000000e+03,2.990466094168330002e+01,3.255100516430949398e+01,3.119003615980462740e+01,2.549999998408565727e+00,1.703820345104250178e+00,2.387639092207038960e+00
1.052000000000000000e+03,2.990874021448177444e+01,3.255708460673034210e+01,3.119493095505477598e+01,2.549999998377797450e+00,1.703501534260304373e+00,2.387505010553345297e+00
1.053000000000000000e+03,2.991282241997296509e+01,3.256317919648149228e+01,3.119983254708342457e+01,2.549999998346492713e+00,1.703182945289888117e+00,2.387370955208974355e+00
1.054000000000000000e+03,2.991690755452562556e+01,3.256928864670265256e+01,3.120474091829828112e+01,2.549999998314645300e+00,1.702864577812037039e+00,2.387236926156192318e+00
1.055000000000000000e+03,2.992099561433592214e+01,3.257541268430320969e+01,3.120965605143529231e+01,2.549999998282244995e+00,1.702546431448923370e+00,2.387102923377294239e+00
1.056000000000000000e+03,2.992508659542600924e+01,3.258155104894216691e+01,3.121457792954310051e+01,2.549999998249283362e+00,1.702228505825685634e+00,2.386968946854606699e+00
1.057000000000000000e+03,2.992918049364314825e+01,3.258770349209920170e+01,3.121950653596846692e+01,2.549999998215752406e+00,1.701910800570279214e+00,2.386834996570486034e+00
1.058000000000000000e+03,2.993327730465921377e+01,3.259386977625209170e+01,3.122444185434309460e+01,2.549999998181643246e+00,1.701593315313337573e+00,2.386701072507316113e+00
1.059000000000000000e+03,2.993737702397072198e+01,3.260004967412365318e+01,3.122938386857106963e+01,2.549999998146946556e+00,1.701276049688047687e+00,2.386567174647511891e+00
1.060000000000000000e+03,2.994147964689946306e+01,3.260624296800503430e+01,3.123433256281741066e+01,2.549999998111654342e+00,1.700959003330039021e+00,2.386433302973519410e+00
1.061000000000000000e+03,2.994558516859358122e+01,3.261244944912542110e+01,3.123928792149712308e+01,2.549999998075758167e+00,1.700642175877276951e+00,2.386299457467808249e+00
1.062000000000000000e+03,2.994969358402927639e+01,3.261866891708601912e+01,3.124424992926510924e+01,2.549999998039245153e+00,1.700325566969963953e+00,2.386165638112883958e+00
1.063000000000000000e+03,2.995380488801312069e+01,3.262490117933087674e+01,3.124921857100650868e+01,2.549999998002110413e+00,1.700009176250455223e+00,2.386031844891275178e+00
1.064000000000000000e+03,2.995791907518490760e+01,3.263114605067649876e+01,3.125419383182789446e+01,2.549999997964343290e+00,1.699693003363176302e+00,2.385898077785541638e+00
1.065000000000000000e+03,2.996203614002133975e+01,3.263740335287551630e+01,3.125917569704887100e+01,2.549999997925932682e+00,1.699377047954549136e+00,2.385764336778271488e+00
1.066000000000000000e+03,2.996615607684017846e+01,3.264367291421140749e+01,3.126416415219422973e+01,2.549999997886869707e+00,1.699061309672920128e+00,2.385630621852079081e+00
1.067000000000000000e+03,2.997027887980515359e+01,3.264995456912851068e+01,3.126915918298639241e+01,2.549999997847146815e+00,1.698745788168495752e+00,2.385496932989609853e+00
1.068000000000000000e+03,2.997440454293165857e+01,3.265624815789129087e+01,3.127416077533859351e+01,2.549999997806750240e+00,1.698430483093289478e+00,2.385363270173533667e+00
1.069000000000000000e+03,2.997853306009288588e+01,3.266255352626119191e+01,3.127916891534808741e+01,2.549999997765672877e+00,1.698115394101055831e+00,2.385229633386551917e+00
1.070000000000000000e+03,2.998266442502673002e+01,3.266887052520357315e+01,3.128418358928987786e+01,2.549999997723902734e+00,1.697800520847246863e+00,2.385096022611391309e+00
1.071000000000000000e+03,2.998679863134334767e+01,3.267519901061454135e+01,3.128920478361085245e+01,2.549999997681430930e+00,1.697485862988958205e+00,2.384962437830806081e+00
1.072000000000000000e+03,2.999093567253317616e+01,3.268153884306337176e+01,3.129423248492400589e+01,2.549999997638247695e+00,1.697171420184885537e+00,2.384828879027578452e+00
1.073000000000000000e+03,2.999507554197595383e+01,3.268788988756449498e+01,3.129926668000330636e+01,2.549999997594339263e+00,1.696857192095282629e+00,2.384695346184517728e+00
1.074000000000000000e+03,2.999921823294992862e+01,3.269425201335187836e+01,3.130430735577849788e+01,2.549999997549698527e+00,1.696543178381921146e+00,2.384561839284459417e+00
1.075000000000000000e+03,3.000336373864175954e+01,3.270062509367343750e+01,3.130935449933028281e+01,2.549999997504312166e+00,1.696229378708052238e+00,2.384428358310268781e+00
1.076000000000000000e+03,3.000751205215685857e+01,3.270700900559909741e+01,3.131440809788574242e+01,2.549999997458170409e+00,1.695915792738373007e+00,2.384294903244834174e+00
1.077000000000000000e+03,3.001166316653014476e+01,3.271340362983804084e+01,3.131946813881388891e+01,2.549999997411262154e+00,1.695602420138990984e+00,2.384161474071074149e+00
1.078000000000000000e+03,3.001581707473750527e+01,3.271980885057548250e+01,3.132453460962164371e+01,2.549999997363574522e+00,1.695289260577391932e+00,2.384028070771930796e+00
1.079000000000000000e+03,3.001997376970726350e+01,3.272622455531173813e+01,3.132960749794973765e+01,2.549999997315099964e+00,1.694976313722415640e+00,2.383894693330376402e+00
1.080000000000000000e+03,3.002413324433213049e+01,3.273265063471379221e+01,3.133468679156894510e+01,2.549999997265823826e+00,1.694663579244222396e+00,2.383761341729405459e+00
1.081000000000000000e+03,3.002829549148320609e+01,3.273895937472523343e+01,3.133976901075434540e+01,2.549999997215735004e+00,1.694351013434134634e+00,2.383628015766782848e+00
1.082000000000000000e+03,3.003246050401531875e+01,3.274517434691719586e+01,3.134485077387382290e+01,2.549999997164821508e+00,1.694038623710138136e+00,2.383494715242531203e+00
1.083000000000000000e+03,3.003662827479037389e+01,3.275133276219454359e+01,3.134993216350508760e+01,2.549999997113071348e+00,1.693726422362251904e+00,2.383361440141961385e+00
1.084000000000000000e+03,3.004079879668273989e+01,3.275744782578691172e+01,3.135501323737258161e+01,2.549999997060473422e+00,1.693414413565818899e+00,2.383228190449817152e+00
1.085000000000000000e+03,3.004497206259402375e+01,3.276352712486918506e+01,3.136009404152692071e+01,2.549999997007014407e+00,1.693102599597153590e+00,2.383094966150594907e+00
1.086000000000000000e+03,3.004914806546581474e+01,3.276957574619606817e+01,3.136517461475046176e+01,2.549999996952683201e+00,1.692790981887450252e+00,2.382961767228646721e+00
