time_s,heat_balance,moisture_balance,heat_quadrature_difference,moisture_quadrature_difference
1.131000000000000000e+03,5.311996612995694330e-11,4.278876172860214873e-12,1.045132035551229315e-16,4.428356028017892048e-18
1.132000000000000000e+03,5.294391232103682507e-11,4.278850796957999824e-12,1.045132035551229315e-16,4.436660272598815942e-18
1.133000000000000000e+03,5.283387869046175440e-11,4.278825421055784775e-12,1.045378668574532887e-16,4.444964517179740606e-18
1.134000000000000000e+03,5.267676674397396547e-11,4.278800045153569725e-12,1.047844998807570078e-16,4.444964517179740606e-18
1.135000000000000000e+03,5.258944325085091317e-11,4.278783127885426359e-12,1.049941379505651420e-16,4.444964517179740606e-18
1.136000000000000000e+03,5.247202380123723539e-11,4.278774669251354676e-12,1.050927911598866198e-16,4.444964517179740606e-18
1.137000000000000000e+03,5.240781239490164684e-11,4.278766210617282993e-12,1.051729468924603298e-16,4.461573006341589934e-18
1.138000000000000000e+03,5.231355527574235864e-11,4.278808503787641408e-12,1.052716001017818076e-16,4.461573006341589934e-18
1.139000000000000000e+03,5.226230673547451884e-11,4.278757751983211310e-12,1.054719894332160763e-16,4.461573006341589934e-18
1.140000000000000000e+03,5.225723212511466133e-11,4.278800045153569725e-12,1.055213160378768152e-16,4.461573006341589934e-18
1.141000000000000000e+03,5.418538308719185427e-11,4.372377913888439623e-12,1.056477952447310585e-16,4.465662785975590335e-18
1.142000000000000000e+03,5.406645632757030474e-11,4.372284868913651110e-12,1.058142725354610431e-16,4.467738847120821886e-18
1.143000000000000000e+03,5.395039345696371477e-11,4.372267951645507743e-12,1.059129257447825332e-16,4.476043091701746551e-18
1.144000000000000000e+03,5.386166314116664884e-11,4.372234117109221011e-12,1.059807498261910523e-16,4.477081122274361556e-18
1.145000000000000000e+03,5.367566108619453828e-11,4.372149530768504180e-12,1.061287296401732567e-16,4.479157183419593107e-18
1.146000000000000000e+03,5.358612687172660095e-11,4.372132613500361622e-12,1.062520461518251286e-16,4.480714229278516771e-18
1.147000000000000000e+03,5.338274050799696514e-11,4.372005733989286376e-12,1.063260360588162246e-16,4.484866351568978332e-18
1.148000000000000000e+03,5.327109908008015169e-11,4.371997275355214693e-12,1.063938601402247560e-16,4.484866351568978332e-18
1.149000000000000000e+03,5.312880901533649634e-11,4.371938064916712911e-12,1.066404931635284505e-16,4.489018473859440664e-18
1.150000000000000000e+03,5.289045305942409378e-11,4.371811185405637665e-12,1.067391463728499283e-16,4.489148227681018214e-18
1.151000000000000000e+03,5.278850865922463058e-11,4.371794268137494299e-12,1.067483951112238184e-16,4.489148227681018214e-18
1.152000000000000000e+03,5.263295426641165214e-11,4.371701223162705785e-12,1.069703648321971558e-16,4.489148227681018214e-18
1.153000000000000000e+03,5.239706025017878313e-11,4.371642012724204812e-12,1.071430079485097420e-16,4.489148227681018214e-18
1.154000000000000000e+03,5.224502291405085170e-11,4.371565885017559664e-12,1.072169978555008380e-16,4.489148227681018214e-18
1.155000000000000000e+03,5.212775419543796432e-11,4.371489757310914516e-12,1.073896530144415450e-16,4.491227329931442748e-18
1.156000000000000000e+03,5.205047943570076892e-11,4.371472840042771150e-12,1.074883062237629981e-16,4.491227329931442748e-18
1.157000000000000000e+03,5.206364327643623390e-11,4.371489757310914516e-12,1.074883062237629981e-16,4.491227329931442748e-18
1.158000000000000000e+03,5.212604591076236988e-11,4.371506674579057882e-12,1.075869594330844883e-16,4.495379452221904310e-18
1.159000000000000000e+03,5.218463002640188451e-11,4.371515133213129565e-12,1.076856126424059784e-16,4.503683696802828974e-18
1.160000000000000000e+03,5.221758987190747600e-11,4.371506674579057882e-12,1.077349392470667173e-16,4.503683696802828974e-18
1.161000000000000000e+03,5.223778782601304145e-11,4.371540509115344615e-12,1.078089291540578257e-16,4.511987941383752868e-18
1.162000000000000000e+03,5.228149981624149020e-11,4.371565885017559664e-12,1.079322456657096606e-16,4.511987941383752868e-18
1.163000000000000000e+03,5.236952672070154932e-11,4.371582802285703030e-12,1.081788786890133798e-16,4.520292185964678303e-18
1.164000000000000000e+03,5.253402448622794537e-11,4.371675847260491544e-12,1.082436198576305857e-16,4.520292185964678303e-18
1.165000000000000000e+03,5.266686874158889898e-11,4.371701223162705785e-12,1.083669363692824330e-16,4.524444308255140635e-18
1.166000000000000000e+03,5.278162527685532697e-11,4.371768892235279250e-12,1.083669363692824330e-16,4.532748552836064529e-18
1.167000000000000000e+03,5.288487601239495215e-11,4.371811185405637665e-12,1.084655895786039231e-16,4.541052797416989193e-18
1.168000000000000000e+03,5.294019428968406183e-11,4.371861937210067764e-12,1.085889060902557704e-16,4.545204919707452295e-18
1.169000000000000000e+03,5.298385603624558475e-11,4.371861937210067764e-12,1.086937251251598498e-16,4.553509164288376189e-18
1.170000000000000000e+03,5.304294258855439642e-11,4.371870395844139447e-12,1.087430517298206010e-16,4.553509164288376189e-18
1.171000000000000000e+03,5.312343294297506448e-11,4.371895771746354496e-12,1.088910315438028054e-16,4.557661286578838521e-18
1.172000000000000000e+03,5.323231096921076358e-11,4.371963440818927961e-12,1.089896847531242832e-16,4.565965531159763185e-18
1.173000000000000000e+03,5.336862203758984483e-11,4.371997275355214693e-12,1.090513430089502130e-16,4.576345836885918630e-18
1.174000000000000000e+03,5.347423422547513898e-11,4.372048027159644791e-12,1.091538498592608230e-16,4.576345836885918630e-18
1.175000000000000000e+03,5.360843505984318685e-11,4.372115696232218256e-12,1.092525030685823008e-16,4.576345836885918630e-18
1.176000000000000000e+03,5.368169032622604467e-11,4.372174906670719230e-12,1.094128145337296961e-16,4.584650081466842524e-18
1.177000000000000000e+03,5.376147726930970591e-11,4.372191823938862596e-12,1.096594475570334029e-16,4.584650081466842524e-18
1.178000000000000000e+03,5.380654583854525539e-11,4.372225658475149328e-12,1.098320906733459891e-16,4.588802203757304856e-18
1.179000000000000000e+03,5.386186411583436507e-11,4.372217199841077645e-12,1.100293970919889570e-16,4.597106448338230291e-18
1.180000000000000000e+03,5.390612878639904315e-11,4.372259493011436060e-12,1.101527136036408043e-16,4.597106448338230291e-18
1.181000000000000000e+03,5.395722659566609901e-11,4.372259493011436060e-12,1.102513668129622944e-16,4.597106448338230291e-18
1.182000000000000000e+03,5.404068132643559121e-11,4.372293327547722793e-12,1.103130250687882119e-16,4.605410692919154185e-18
1.183000000000000000e+03,5.414609253965317558e-11,4.372360996620296257e-12,1.107076379060741354e-16,4.605410692919154185e-18
1.184000000000000000e+03,5.424060087714711230e-11,4.372377913888439623e-12,1.109789342317082117e-16,4.605410692919154185e-18
1.185000000000000000e+03,5.437620853418917381e-11,4.372437124326941405e-12,1.111269140456904161e-16,4.605410692919154185e-18
1.186000000000000000e+03,5.445906034095552377e-11,4.372496334765443186e-12,1.112995571620030146e-16,4.605410692919154185e-18
1.187000000000000000e+03,5.457668076523691778e-11,4.372538627935801602e-12,1.114475369759852313e-16,4.622019182081002743e-18
